"grid","weight","RawBasis1","RawBasis2","RawBasis3","RawBasis4","RawBasis5","RawBasis6","RawBasis7","Basis1","Basis2","Basis3","Basis4","Basis5","Basis6","Basis7"
0.504398826979472,0.000977517106549365,0,0,0.158022902235268,0.666359795514394,0.175615940396113,1.36185422606442e-06,0,0,0,-0.708074648984237,1.92918630947521,0.990316406447659,0.526320969867799,0.24625016996689
0.505376344086022,0.000977517106549365,0,0,0.156143561461722,0.666209158371221,0.177644793708929,2.48645812742351e-06,0,0,0,-0.699653631905531,1.93556571855259,0.985424203991613,0.52077981547779,0.243106680557265
0.506353861192571,0.000977517106549365,0,0,0.154279180535423,0.666028930321408,0.179687784899363,4.10424380612281e-06,0,0,0,-0.691299647443223,1.94177821315908,0.98032367006292,0.515085958207876,0.2398839678083
0.50733137829912,0.000977517106549365,0,0,0.152429699676761,0.665819290703782,0.181744704738781,6.30488067622416e-06,0,0,0,-0.68301242773471,1.94782469071715,0.975016565191578,0.509241323612844,0.236583138600263
0.50830889540567,0.000977517106549365,0,0,0.150595059106125,0.665580418857173,0.183815343998551,9.17803815178942e-06,0,0,0,-0.674791704917388,1.95370604864924,0.969504649907585,0.50324783724748,0.233205299813423
0.509286412512219,0.000977517106549365,0,0,0.148775199043908,0.665312494120407,0.185899493450039,1.28133856468804e-05,0,0,0,-0.666637211128654,1.9594231843778,0.963789684740939,0.497107424666569,0.229751558328046
0.510263929618768,0.000977517106549365,0,0,0.146970059710499,0.665015695832313,0.187996943864613,1.73005925755591e-05,0,0,0,-0.658548678505907,1.96497699532529,0.957873430221637,0.490822011424896,0.226223021024401
0.511241446725318,0.000977517106549365,0,0,0.145179581326289,0.66469020333172,0.19010748601364,2.27293283518872e-05,0,0,0,-0.650525839186541,1.97036837891415,0.951757646879678,0.484393523077249,0.222620794782756
0.512218963831867,0.000977517106549365,0,0,0.143403704111668,0.664336195957455,0.192230910668487,2.91892623899267e-05,0,0,0,-0.642568425307956,1.97559823256685,0.945444095245058,0.477823885178411,0.218945986483378
0.513196480938416,0.000977517106549365,0,0,0.141642368287029,0.663953853048346,0.194367008600521,3.67700641037393e-05,0,0,0,-0.634676169007547,1.98066745370582,0.938934535847777,0.47111502328317,0.215199703006537
0.514173998044966,0.000977517106549365,0,0,0.13989551407276,0.663543353943222,0.196515570581111,4.5561402907387e-05,0,0,0,-0.626848802422711,1.98557693975352,0.932230729217831,0.464268862946311,0.211383051232498
0.515151515151515,0.000977517106549365,0,0,0.138163081689253,0.663104877980911,0.198676387381622,5.56529482149315e-05,0,0,0,-0.619086057690846,1.99032758813241,0.925334435885218,0.457287329722618,0.20749713804153
0.516129032258065,0.000977517106549365,0,0,0.136445011356898,0.662638604500241,0.200849249773422,6.71343694404349e-05,0,0,0,-0.611387666949349,1.99492029626493,0.918247416379937,0.45017234916688,0.203543070313902
0.517106549364614,0.000977517106549365,0,0,0.134741243296085,0.662144712840039,0.203033948527878,8.00953359979588e-05,0,0,0,-0.603753362335617,1.99935596157354,0.910971431231985,0.44292584683388,0.199521954929881
0.518084066471163,0.000977517106549365,0,0,0.133051717727207,0.661623382339135,0.205230274416357,9.46255173015651e-05,0,0,0,-0.596182875987046,2.00363548148069,0.903508240971359,0.435549748278404,0.195434898769734
0.519061583577713,0.000977517106549365,0,0,0.131376374870652,0.661074792336355,0.207438018210227,0.000110814582765316,0,0,0,-0.588675940041034,2.00775975340882,0.895859606128058,0.428045979055238,0.191283008713731
0.520039100684262,0.000977517106549365,0,0,0.129715154946812,0.660499122170529,0.209656970680855,0.000128752201803273,0,0,0,-0.581232286634978,2.0117296747804,0.888027287232079,0.420416464719168,0.187067391642138
0.521016617790811,0.000977517106549365,0,0,0.128067998176078,0.659896551180485,0.211886922599608,0.000148528043829498,0,0,0,-0.573851647906274,2.01554614301786,0.88001304481342,0.41266313082498,0.182789154435223
0.521994134897361,0.000977517106549365,0,0,0.12643484477884,0.65926725870505,0.214127664737852,0.000170231778258052,0,0,0,-0.56653375599232,2.01921005554368,0.87181863940208,0.40478790292746,0.178449403973255
0.52297165200391,0.000977517106549365,0,0,0.124815634975488,0.658611424083053,0.216378987866956,0.000193953074502999,0,0,0,-0.559278343030513,2.02272230978028,0.863445831528055,0.396792706581392,0.174049247136502
0.523949169110459,0.000977517106549365,0,0,0.123210308986413,0.657929226653321,0.218640682758287,0.000219781601978399,0,0,0,-0.552085141158249,2.02608380315014,0.854896381721344,0.388679467341563,0.169589790805231
0.524926686217009,0.000977517106549365,0,0,0.121618807032007,0.657220845754684,0.220912540183211,0.000247807030098314,0,0,0,-0.544953882512926,2.02929543307569,0.846172050511944,0.380450110762758,0.16507214185971
0.525904203323558,0.000977517106549365,0,0,0.120041069332658,0.656486460725968,0.223194350913096,0.000278119028276807,0,0,0,-0.537884299231941,2.03235809697939,0.837274598429853,0.372106562399764,0.160497407180207
0.526881720430108,0.000977517106549365,0,0,0.118477036108759,0.655726250906003,0.22548590571931,0.000310807265927939,0,0,0,-0.530876123452691,2.0352726922837,0.82820578600507,0.363650747807365,0.15586669364699
0.527859237536657,0.000977517106549365,0,0,0.1169266475807,0.654940395633616,0.227786995373218,0.000345961412465772,0,0,0,-0.523929087312573,2.03804011641105,0.81896737376759,0.355084592540348,0.151181108140327
0.528836754643206,0.000977517106549365,0,0,0.115389843968871,0.654129074247636,0.230097410646189,0.000383671137304368,0,0,0,-0.517042922948983,2.04066126678391,0.809561122247414,0.346410022153498,0.146441757540485
0.529814271749756,0.000977517106549365,0,0,0.113866565493663,0.65329246608689,0.232416942309589,0.000424026109857788,0,0,0,-0.51021736249932,2.04313704082473,0.799988791974538,0.337628962201601,0.141649748727733
0.530791788856305,0.000977517106549365,0,0,0.112356752375467,0.652430750490206,0.234745381134786,0.000467115999540096,0,0,0,-0.503452138100979,2.04546833595596,0.790252143478959,0.328743338239442,0.136806188582338
0.531769305962854,0.000977517106549365,0,0,0.110860344834673,0.651544106796414,0.237082517893148,0.000513030475765351,0,0,0,-0.496746981891358,2.04765604960004,0.780352937290678,0.319755075821808,0.13191218398457
0.532746823069404,0.000977517106549365,0,0,0.109377283091672,0.650632714344341,0.23942814335604,0.000561859207947617,0,0,0,-0.490101626007854,2.04970107917944,0.77029293393969,0.310666100503483,0.126968841814694
0.533724340175953,0.000977517106549365,0,0,0.107907507366854,0.649696752472814,0.241782048294831,0.000613691865500955,0,0,0,-0.483515802587863,2.0516043221166,0.760073893955992,0.301478337839254,0.121977268952979
0.534701857282502,0.000977517106549365,0,0,0.10645095788061,0.648736400520663,0.244144023480887,0.000668618117839427,0,0,0,-0.476989243768784,2.05336667583397,0.749697577869585,0.292193713383907,0.116938572279693
0.535679374389052,0.000977517106549365,0,0,0.105007574853331,0.647751837826715,0.246513859685577,0.000726727634377095,0,0,0,-0.470521681688013,2.05498903775401,0.739165746210464,0.282814152692227,0.111853858675105
0.536656891495601,0.000977517106549365,0,0,0.103577298505408,0.646743243729798,0.248891347680266,0.00078811008452802,0,0,0,-0.464112848482946,2.05647230529916,0.728480159508629,0.273341581319,0.106724235019481
0.53763440860215,0.000977517106549365,0,0,0.10216006905723,0.645710797568741,0.251276278236322,0.000852855137706265,0,0,0,-0.457762476290982,2.05781737589188,0.717642578294076,0.263777924819011,0.10155080819309
