"grid","weight","RawBasis1","RawBasis2","RawBasis3","Basis1","Basis2","Basis3"
0.291300097751711,0.000977517106549365,0.233819076802619,0.43563214135987,-0.25746344439808,0.74168212016223,-0.767004819028441,-0.788023407608046
0.29227761485826,0.000977517106549365,0.235619553524485,0.43519876734003,-0.256841621967289,0.747393293992171,-0.762769337622577,-0.787535794450008
0.293255131964809,0.000977517106549365,0.237414885106515,0.434766297870953,-0.25621816830744,0.753088147262329,-0.75854506582134,-0.787039211519382
0.294232649071359,0.000977517106549365,0.239205054340885,0.434334735977891,-0.255593077962916,0.758766625388891,-0.754332041115044,-0.786533628816927
0.295210166177908,0.000977517106549365,0.240990044019768,0.433904084686099,-0.254966345478101,0.764428673788045,-0.750130300994006,-0.786019016343405
0.296187683284457,0.000977517106549365,0.24276983693534,0.433474347020828,-0.254337965397382,0.77007423787598,-0.745939882948543,-0.785495344099577
0.297165200391007,0.000977517106549365,0.244544415879774,0.433045526007334,-0.253707932265141,0.775703263068883,-0.741760824468972,-0.784962582086203
0.298142717497556,0.000977517106549365,0.246313763645246,0.432617624670869,-0.253076240625763,0.781315694782942,-0.737593163045608,-0.784420700304043
0.299120234604106,0.000977517106549365,0.248077863023929,0.432190646036686,-0.252442885023633,0.786911478434346,-0.733436936168767,-0.783869668753858
0.300097751710655,0.000977517106549365,0.249836696807998,0.431764593130039,-0.251807860003135,0.792490559439282,-0.729292181328769,-0.78330945743641
0.301075268817204,0.000977517106549365,0.251590247789627,0.431339468976182,-0.251171160108654,0.798052883213939,-0.725158936015927,-0.782740036352457
0.302052785923754,0.000977517106549365,0.253338498760992,0.430915276600368,-0.250532779884574,0.803598395174505,-0.721037237720558,-0.78216137550276
0.303030303030303,0.000977517106549365,0.255081432514266,0.430492019027849,-0.249892713875278,0.809127040737166,-0.716927123932979,-0.781573444888081
0.304007820136852,0.000977517106549365,0.256819031841623,0.43006969928388,-0.249250956625153,0.814638765318113,-0.712828632143507,-0.780976214509181
0.304985337243402,0.000977517106549365,0.258551279535239,0.429648320393714,-0.248607502678582,0.820133514333532,-0.708741799842458,-0.780369654366819
0.305962854349951,0.000977517106549365,0.260278158387288,0.429227885382605,-0.247962346579949,0.825611233199611,-0.704666664520148,-0.779753734461756
0.3069403714565,0.000977517106549365,0.261999651189945,0.428808397275805,-0.247315482873639,0.831071867332539,-0.700603263666895,-0.779128424794752
0.30791788856305,0.000977517106549365,0.263715740735383,0.428389859098568,-0.246666906104037,0.836515362148504,-0.696551634773014,-0.778493695366569
0.308895405669599,0.000977517106549365,0.265426409815777,0.427972273876148,-0.246016610815527,0.841941663063692,-0.692511815328822,-0.777849516177967
0.309872922776149,0.000977517106549365,0.267131641223302,0.427555644633797,-0.245364591552493,0.847350715494294,-0.688483842824634,-0.777195857229706
0.310850439882698,0.000977517106549365,0.268831417750131,0.42713997439677,-0.244710842859319,0.852742464856496,-0.684467754750769,-0.776532688522547
0.311827956989247,0.000977517106549365,0.270525722188441,0.426725266190319,-0.244055359280391,0.858116856566487,-0.680463588597542,-0.77585998005725
